date,country_name,effective tariff,total imports,2024 tariff
2025-04-05,TURKEY,11.486612733495207,16577520954.0,3.317861883729277
2025-04-05,SOUTH AFRICA,12.689774528677495,14590861017.0,0.25969666187520785
2025-04-05,VENEZUELA,15.001261518860781,5684940767.0,0.14196309743186458
2025-04-05,IRAQ,38.999644757254856,7595583687.0,0.09413180467272231
2025-04-05,ECUADOR,10.069138148872728,8723106488.0,0.4318083133780035
2025-04-05,COSTA RICA,10.278122151628299,11441670778.0,0.10851728074429305
2025-04-05,PERU,10.112577052885815,9605440694.0,0.10234642337795896
2025-04-05,BANGLADESH,36.99093775592543,8444238245.0,15.06031083091498
2025-04-05,CAMBODIA,47.44671570631695,12728558279.0,7.049896660177754
2025-04-05,HONG KONG,53.78090124921355,5895965378.0,0.9899008942246879
2025-04-05,NORWAY,16.358450138996094,6521465715.0,0.575496378270847
2025-04-05,DOMINICAN REPUBLIC,10.280857517296727,7502813278.0,0.3628772433912622
2025-04-05,ARGENTINA,10.12517580242628,7735341905.0,1.041774881959791
2025-04-05,NIGERIA,14.000658072485047,6108389412.0,0.07629877019372974
2025-04-05,HONDURAS,12.956701487305557,5523842740.0,0.47036196037688066
2025-04-05,NEW ZEALAND,10.343783927751321,5580064221.0,1.1250411019239057
2025-04-05,SLOVAKIA,22.597643504455846,8141337864.0,2.4215965888330806
2025-04-05,UNITED ARAB EMIRATES,11.368446821048135,7188011875.0,2.269413320912189
2025-04-05,GUATEMALA,10.129957730869037,5024213301.0,0.8735477052947678
2025-04-05,PAKISTAN,29.92506875550988,5107479031.0,9.589125790382516
2025-04-05,TRINIDAD AND TOBAGO,10.002289280969354,3247910632.0,0.014215538920653406
2025-04-05,NICARAGUA,19.907774679290725,4640059191.0,1.3320080942045034
2025-04-05,KUWAIT,10.002720836556502,1704495990.0,0.10505457393302521
2025-04-05,ALGERIA,29.996061642491657,2712545770.0,0.09615856177792716
2025-04-05,SRI LANKA,43.87595873535196,3118528089.0,10.121829240961503
2025-04-05,ANGOLA,31.999896236117856,1662167957.0,0.06470561506558992
2025-04-05,EL SALVADOR,10.48642306486571,2301947103.0,0.9205991298575901
2025-04-05,EGYPT,10.123534396631122,2559338157.0,1.8207506840214704
2025-04-05,EUROPEAN UNION,20.698384292006526,597473236377.0,1.2290777517549552
2025-04-08,CHINA,93.877143275454,429425828419.0,10.865954673194842
2025-04-08,MEXICO,5.51501639167196,503438605302.0,0.24839859514743334
2025-04-08,CANADA,9.268592869341228,411693824741.0,0.10047192820058021
2025-04-08,JAPAN,24.400088258281222,151340030810.0,1.5080061314809772
2025-04-08,"KOREA, SOUTH",25.58554150134486,130458735626.0,0.19074987796402115
2025-04-08,VIETNAM,44.97595190267356,141361159091.0,3.7743449688081196
2025-04-08,TAIWAN,31.489928090460303,115274122243.0,0.9381444681229574
2025-04-08,INDIA,26.872513995691197,87735219365.0,2.4006631752267915
